1409763284.3065,Acceleration,0.0294952393,-0.3487091064,-0.969909668,,,,,,,,,,,,,,,,
1409763284.35725,Acceleration,0.0654449463,-0.0152740479,-1.2005157471,,,,,,,,,,,,,,,,
1409763284.60708,Acceleration,0.0140991211,-0.2897796631,-0.6904144287,,,,,,,,,,,,,,,,
1409763284.70295,Gyro,0.1601230932,-0.7997728417,-0.345067114,,,,,,,,,,,,,,,,
1409763284.71715,Motion,0.123645246,-0.8124737144,-0.3238927722,0.0266833414,0.3456019192,-0.0071582214,0.123645246,-0.8124737144,-0.3238927722,0.0251026228,-0.3387630582,-0.940536797,-0.012865073,-0.0114261415,0.1163485497,-1,0,0,0
1409763284.83232,Magnetic,-5.0130157471,138.4232788086,-67.5381164551,,,,,,,,,,,,,,,,
1409763284.83839,Acceleration,-0.1456298828,-0.370803833,-1.1382141113,,,,,,,,,,,,,,,,
1409763284.94219,Gyro,1.5753676428,-1.7929838565,-0.2406008918,,,,,,,,,,,,,,,,
1409763284.95829,Motion,1.5388916731,-1.8056840897,-0.2194276154,-0.0923086828,0.3390038393,-0.2058164004,1.5388916731,-1.8056840897,-0.2194276154,-0.086931482,-0.3325477839,-0.9390712976,0.0023062411,0.1822182089,-0.3329318762,-1,0,0,0
1409763285.08862,Acceleration,-0.1835632324,-0.3079681396,-0.3486022949,,,,,,,,,,,,,,,,
1409763285.09267,Magnetic,-5.8773193359,138.9365997314,-69.3815917969,,,,,,,,,,,,,,,,
1409763285.19869,Gyro,-0.2505033237,0.506451214,-0.3428332545,,,,,,,,,,,,,,,,
1409763285.215,Motion,-0.2869774997,0.4937515855,-0.3216610551,-0.0545654122,0.4019498619,-0.3328004012,-0.2869774997,0.4937515855,-0.3216610551,-0.0501916297,-0.3912135363,-0.9189302325,-0.0390570275,0.0112544363,0.154861629,-1,0,0,0
1409763285.31997,Acceleration,0.0144195557,-0.4980163574,-0.92237854,,,,,,,,,,,,,,,,
1409763285.35289,Magnetic,-3.9758300781,141.160949707,-70.8898773193,,,,,,,,,,,,,,,,
1409763285.45539,Gyro,-1.1482496009,1.4231823676,0.5538549487,,,,,,,,,,,,,,,,
1409763285.47154,Motion,-1.1847119331,1.4105193615,0.5750110149,0.0873793084,0.3203501922,-0.2401864247,-1.1847119331,1.4105193615,0.5750110149,0.08282841,-0.3148989677,-0.9455041289,-0.1510962248,0.0181765445,-0.45584777,-1,0,0,0
1409763285.57033,Acceleration,-0.0793762207,-0.0988006592,-1.1309204102,,,,,,,,,,,,,,,,
1409763285.6133,Magnetic,-2.0743560791,145.4385528564,-71.0574645996,,,,,,,,,,,,,,,,
1409763285.69679,Gyro,0.0720148054,-0.26886289,0.0888779414,,,,,,,,,,,,,,,,
1409763285.71279,Motion,0.0355084948,-0.281555742,0.1100746915,0.1409803134,0.314011065,-0.0717300471,0.0355084948,-0.281555742,0.1100746915,0.1336429715,-0.3088760376,-0.9416661263,-0.1988285184,0.100547798,0.4939122498,-1,0,0,0
1409763285.80168,Acceleration,-0.0617218018,-0.2236480713,-0.8654785156,,,,,,,,,,,,,,,,
1409763285.87367,Magnetic,0.5185852051,147.3207092285,-72.5657653809,,,,,,,,,,,,,,,,
1409763285.95349,Gyro,-0.4547483383,-0.0644138773,-0.285359575,,,,,,,,,,,,,,,,
1409763285.96954,Motion,-0.4911484122,-0.0772908404,-0.2640975416,0.0790679885,0.3014015708,-0.0955215691,-0.4911484122,-0.0772908404,-0.2640975416,0.0754250661,-0.2968588769,-0.9519379735,0.0050192722,0.013518434,-0.186535567,-1,0,0,0
1409763286.05188,Acceleration,-0.2581634521,-0.1701965332,-1.0736694336,,,,,,,,,,,,,,,,
1409763286.13374,Magnetic,1.901473999,148.0051116943,-72.9009399414,,,,,,,,,,,,,,,,
1409763286.21013,Gyro,0.3302996195,0.3731078035,-0.0647614198,,,,,,,,,,,,,,,,
1409763286.22611,Motion,0.2939013839,0.3602314889,-0.043500483,0.0778831639,0.254457069,-0.1301622952,0.2939013839,0.3602314889,-0.043500483,0.0752991587,-0.2517200112,-0.9648663402,-0.1327027231,0.0789447278,0.0345532447,-1,0,0,0
1409763286.28336,Acceleration,-0.1363677979,-0.2578277588,-0.4579620361,,,,,,,,,,,,,,,,
1409763286.39409,Magnetic,2.9386444092,149.3739471436,-76.2527008057,,,,,,,,,,,,,,,,
1409763286.45144,Gyro,0.2093313859,0.2547071235,-0.1238439149,,,,,,,,,,,,,,,,
1409763286.46765,Motion,0.1730144471,0.2414050847,-0.1024406776,0.0924402892,0.3133292615,-0.206277559,0.1730144471,0.2414050847,-0.1024406776,0.0878144279,-0.3082275093,-0.9472509623,-0.0246888176,-0.01791385,-0.1012261882,-1,0,0,0
1409763286.53348,Acceleration,0.0442047119,-0.3473510742,-1.0885314941,,,,,,,,,,,,,,,,
1409763286.65442,Magnetic,6.3958892822,144.9252471924,-76.587890625,,,,,,,,,,,,,,,,
