1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
1419950945.88452,Acceleration,-0.1730957031,0.1285552979,-1.0160064697,,,,,,,,,,,,,,,,
1419950945.88454,Acceleration,0.0999908447,0.1718597412,-1.010055542,,,,,,,,,,,,,,,,
1419950945.89135,Gyro,-0.0031633027,-0.0371838541,-1.1905674969,,,,,,,,,,,,,,,,
1419950945.8918,Gyro,-0.0063487097,-0.0318767067,-1.27740812,,,,,,,,,,,,,,,,
1419950945.89142,Motion,-0.0308524482,0.0228922684,-1.4272600412,0.0050039158,-0.0047341628,-0.0489682875,-0.0308524482,0.0228922684,-1.4272600412,0.0050038388,0.004734145,-0.9999762774,-0.447478205,0.0965842158,0.0064917775,-1,0,0,0
1419950945.89348,Magnetic,57.4083862305,227.7707366943,143.4175415039,,,,,,,,,,,,,,,,
1419950945.90402,Acceleration,0.02293396,0.077041626,-0.9855499268,,,,,,,,,,,,,,,,
1419950945.90404,Acceleration,0.0014801025,0.0159454346,-0.9863891602,,,,,,,,,,,,,,,,
1419950945.90742,Gyro,-0.0605325863,0.0012482236,-1.3402139807,,,,,,,,,,,,,,,,
1419950945.9072,Motion,0.0052858228,-0.0093616312,-1.207526803,0.0050038308,-0.004880426,-0.0619213657,0.0052858228,-0.0093616312,-1.207526803,0.0050037503,0.0048804064,-0.9999755621,0.0949870944,0.1669793278,-0.0100799706,-1,0,0,0
1419950945.90769,Motion,0.0021003981,-0.0040545412,-1.2943674326,0.0048317907,-0.004867748,-0.0754313616,0.0021003981,-0.0040545412,-1.2943674326,0.0048317146,0.0048677288,-0.9999764562,0.0181022454,0.0721739009,0.0144265527,-1,0,0,0
1419950945.91935,Magnetic,56.7309875488,225.0611877441,143.4175415039,,,,,,,,,,,,,,,,
1419950945.92334,Gyro,-0.1031367722,0.0092680669,-1.403168712,,,,,,,,,,,,,,,,
1419950945.92391,Gyro,-0.1448788928,-0.017914552,-1.3620662827,,,,,,,,,,,,,,,,
1419950945.92448,Acceleration,0.0122833252,0.0645141602,-0.9931182861,,,,,,,,,,,,,,,,
1419950945.92387,Motion,-0.052083496,0.0290703289,-1.3571732044,0.0049938719,-0.005308062,-0.0897793691,-0.052083496,0.0290703289,-1.3571732044,0.004993781,0.0053080372,-0.9999734163,-0.0035136782,0.0106373979,0.0135842832,-1,0,0,0
1419950945.92473,Acceleration,0.025970459,0.0570068359,-1.0117340088,,,,,,,,,,,,,,,,
1419950945.93933,Gyro,-0.3582233961,-0.0847332638,-1.4160144695,,,,,,,,,,,,,,,,
1419950945.93918,Motion,-0.0946877003,0.0370901115,-1.4201278687,0.0052899575,-0.0062083406,-0.1047237628,-0.0946877003,0.0370901115,-1.4201278687,0.0052898307,0.0062083006,-0.9999667406,0.0069934945,0.0583058596,0.0068484508,-1,0,0,0
1419950945.93982,Motion,-0.1364298463,0.0099074338,-1.3790254593,0.005326354,-0.007619652,-0.1196242055,-0.1364298463,0.0099074338,-1.3790254593,0.0053261742,0.0076195784,-0.9999567866,0.0206442848,0.0493872575,-0.0117772231,-1,0,0,0
1419950945.94291,Acceleration,-0.0196228027,0.0647888184,-0.9956054688,,,,,,,,,,,,,,,,
1419950945.94306,Acceleration,0.1211090088,0.0475616455,-1.102355957,,,,,,,,,,,,,,,,
1419950945.94535,Magnetic,55.5455627441,226.2466125488,142.5942382813,,,,,,,,,,,,,,,,
1419950945.95531,Gyro,-0.2738781549,-0.0421525137,-1.5630720944,,,,,,,,,,,,,,,,
1419950945.95567,Gyro,-0.3824139536,-0.0106204201,-1.7302333897,,,,,,,,,,,,,,,,
1419950945.95533,Motion,-0.3497743309,-0.0569113344,-1.4329736233,0.0048692327,-0.0108626391,-0.1345438601,-0.3497743309,-0.0569113344,-1.4329736233,0.004868926,0.0108624259,-0.9999291301,-0.0244917292,0.0539263934,0.0043236795,-1,0,0,0
1419950945.96257,Acceleration,0.1341094971,0.0644836426,-1.0142364502,,,,,,,,,,,,,,,,
1419950945.9626,Acceleration,0.1610412598,0.0537261963,-1.0193328857,,,,,,,,,,,,,,,,
1419950945.97174,Gyro,-0.4389435424,-0.003813114,-1.777052028,,,,,,,,,,,,,,,,
1419950945.97152,Motion,-0.2654291391,-0.0143306153,-1.5800311565,0.0038401363,-0.0139232831,-0.1510401299,-0.2654291391,-0.0143306153,-1.5800311565,0.0038397547,0.0139228329,-0.9998956919,0.1172692552,0.0336388126,-0.1024602577,-1,0,0,0
1419950945.9726,Magnetic,56.9003448486,225.2305297852,143.5821990967,,,,,,,,,,,,,,,,
1419950945.97205,Motion,-0.3739649355,0.0172014181,-1.747192502,0.0036788305,-0.017731678,-0.1691475476,-0.3739649355,0.0172014181,-1.747192502,0.0036782438,0.0177307483,-0.9998360276,0.1304312497,0.0467528924,-0.0144004179,-1,0,0,0
1419950945.98193,Acceleration,0.092956543,0.0269775391,-1.018951416,,,,,,,,,,,,,,,,
1419950945.9821,Acceleration,-0.0444488525,0.0132293701,-1.009475708,,,,,,,,,,,,,,,,
1419950945.98708,Gyro,-0.5054005969,0.0012796489,-1.6034373607,,,,,,,,,,,,,,,,
1419950945.98755,Gyro,-0.6231975383,0.0046413571,-1.4693695704,,,,,,,,,,,,,,,,
1419950945.98731,Motion,-0.4304945469,0.0240086652,-1.794011116,0.0035381111,-0.0222421974,-0.1882792171,-0.4304945469,0.0240086652,-1.794011116,0.0035372286,0.0222403631,-0.9997463822,0.157504037,0.0314858332,-0.0195864905,-1,0,0,0
1419950945.99737,Magnetic,56.2229614258,225.569229126,143.5821990967,,,,,,,,,,,,,,,,
1419950946.00167,Acceleration,-0.2217559814,-0.0394592285,-1.0507354736,,,,,,,,,,,,,,,,
1419950946.0017,Acceleration,-0.1318817139,-0.1292114258,-1.0376586914,,,,,,,,,,,,,,,,
1419950946.00304,Gyro,-0.5930747895,-0.0227018504,-1.5566994162,,,,,,,,,,,,,,,,
1419950946.00303,Motion,-0.4969516397,0.029101368,-1.6203962564,0.0033386396,-0.0273606666,-0.2060917372,-0.4969516397,0.029101368,-1.6203962564,0.0033373837,0.0273572523,-0.9996201396,0.0896191597,-0.0003797139,-0.0193312671,-1,0,0,0
1419950946.00335,Motion,-0.6147485971,0.0324630179,-1.4863284826,0.0032193433,-0.0335803701,-0.2221329038,-0.6147485971,0.0324630179,-1.4863284826,0.0032175228,0.0335740596,-0.9994310737,-0.0476663746,-0.0203446895,-0.0100446548,-1,0,0,0
1419950946.01921,Gyro,-0.5186066801,-0.2950617372,-1.6370219526,,,,,,,,,,,,,,,,
1419950946.01967,Gyro,-0.5904561032,-0.3301225192,-1.5244426764,,,,,,,,,,,,,,,,
1419950946.01922,Motion,-0.5846258998,0.0051197214,-1.5736583471,0.0027732622,-0.0400844065,-0.2385514448,-0.5846258998,0.0051197214,-1.5736583471,0.0027710311,0.0400736742,-0.9991928935,-0.1346527487,-0.1692851037,-0.0384658054,-1,0,0,0
1419950946.0209,Acceleration,0.0468597412,-0.1458129883,-1.0973510742,,,,,,,,,,,,,,,,
1419950946.02101,Acceleration,0.2309265137,-0.1109313965,-1.0329284668,,,,,,,,,,,,,,,,
1419950946.02348,Magnetic,54.6988372803,226.4159545898,142.758895874,,,,,,,,,,,,,,,,
1419950946.03517,Gyro,-0.5970937659,-0.3374315649,-1.2024859417,,,,,,,,,,,,,,,,
1419950946.03497,Motion,-0.510157764,-0.2672402263,-1.653980732,8.79236044091884E-006,-0.0457307505,-0.2560966771,-0.510157764,-0.2672402263,-1.653980732,8.78316859598272E-006,0.0457148142,-0.9989545345,0.046850957,-0.1915277988,-0.0983965397,-1,0,0,0
1419950946.03545,Motion,-0.5820072293,-0.302301079,-1.5414015055,-0.0040948944,-0.0516516412,-0.2729366054,-0.5820072293,-0.302301079,-1.5414015055,-0.0040894216,0.051628679,-0.9986580014,0.2350159287,-0.1625600755,-0.0342704877,-1,0,0,0
1419950946.04045,Acceleration,0.3640899658,-0.07081604,-0.9799346924,,,,,,,,,,,,,,,,
1419950946.04062,Acceleration,0.3409118652,0.0720367432,-0.9220581055,,,,,,,,,,,,,,,,
1419950946.04963,Magnetic,54.5294952393,224.5531463623,144.2408294678,,,,,,,,,,,,,,,,
1419950946.05088,Gyro,-0.6237046041,-0.1532984766,-0.898861609,,,,,,,,,,,,,,,,
1419950946.05129,Gyro,-0.6413328663,0.1992752896,-1.0447511714,,,,,,,,,,,,,,,,
1419950946.05108,Motion,-0.5886448622,-0.3096101582,-1.2194447517,-0.0082099786,-0.057847901,-0.2870294164,-0.5886448622,-0.3096101582,-1.2194447517,-0.0081961537,0.0578156412,-0.9982936382,0.3722861111,-0.1286316812,0.0183589384,-1,0,0,0
1419950946.06016,Acceleration,0.0357513428,0.2852935791,-0.9421234131,,,,,,,,,,,,,,,,
1419950946.06,Acceleration,0.1893768311,0.2344360352,-0.8542022705,,,,,,,,,,,,,,,,
1419950946.0671,Gyro,-0.5699108806,0.3151763266,-1.5380263959,,,,,,,,,,,,,,,,
1419950946.06707,Motion,-0.6152557731,-0.1254771501,-0.9158203602,-0.0108971643,-0.0642184976,-0.2974821501,-0.6152557731,-0.1254771501,-0.9158203602,-0.0108744865,0.064174369,-0.9978794456,0.3517863452,0.007862376,0.0758213475,-1,0,0,0
1419950946.06738,Motion,-0.6328840256,0.2270965576,-1.0617098808,-0.0101241593,-0.0708283884,-0.3081848978,-0.6328840256,0.2270965576,-1.0617098808,-0.0100986026,0.0707691833,-0.9974415898,0.1994754374,0.1636668593,0.1432393342,-1,0,0,0
1419950946.07558,Magnetic,55.884262085,224.2144622803,143.5821990967,,,,,,,,,,,,,,,,
1419950946.07952,Acceleration,-0.0755615234,0.2459716797,-1.1245880127,,,,,,,,,,,,,,,,
1419950946.07968,Acceleration,-0.0572967529,0.1079864502,-1.2458496094,,,,,,,,,,,,,,,,
1419950946.08302,Gyro,-0.3989620376,-0.0597035443,-1.929353417,,,,,,,,,,,,,,,,
1419950946.08347,Gyro,-0.3327846151,-0.7323099113,-1.9428324742,,,,,,,,,,,,,,,,
1419950946.08309,Motion,-0.5614620447,0.3429975808,-1.5549850464,-0.0076292594,-0.0769352115,-0.3234405336,-0.5614620447,0.3429975808,-1.5549850464,-0.0076066176,0.0768593401,-0.9970129132,0.0433579609,0.208434239,0.054889515,-1,0,0,0
1419950946.0997,Gyro,-0.4637578122,-1.5001738221,-1.5393459922,,,,,,,,,,,,,,,,
1419950946.09877,Motion,-0.3905132115,-0.0318823569,-1.9463120699,-0.0082308985,-0.0814375505,-0.343461702,-0.3905132115,-0.0318823569,-1.9463120699,-0.008203527,0.0813475624,-0.9966520071,-0.0673579946,0.1646241099,-0.1279359758,-1,0,0,0
1419950946.10005,Motion,-0.3243358433,-0.7044887543,-1.9597910643,-0.0156266312,-0.0846714589,-0.3646651187,-0.3243358433,-0.7044887543,-1.9597910643,-0.0155700156,0.0845703259,-0.9962958694,-0.0417267382,0.0234161261,-0.2495537549,-1,0,0,0
1419950946.10064,Acceleration,-0.0291137695,-0.0640563965,-1.3229064941,,,,,,,,,,,,,,,,
1419950946.10127,Acceleration,-0.0172729492,-0.2002563477,-1.491317749,,,,,,,,,,,,,,,,
1419950946.10139,Magnetic,55.884262085,223.8757629395,146.2167358398,,,,,,,,,,,,,,,,
1419950946.11485,Gyro,-0.4940270349,-2.6787986394,-0.8260249521,,,,,,,,,,,,,,,,
1419950946.11533,Gyro,-0.0948940223,-3.7829774516,-0.3743211396,,,,,,,,,,,,,,,,
1419950946.11508,Motion,-0.4553090334,-1.4723527431,-1.556304574,-0.0305692485,-0.0887018549,-0.3827863462,-0.4553090334,-1.4723527431,-1.556304574,-0.0304443259,0.0885855854,-0.9956032038,0.001330556,-0.1526419818,-0.3273032904,-1,0,0,0
1419950946.11882,Acceleration,-0.0573425293,-0.1862487793,-1.7072601318,,,,,,,,,,,,,,,,
1419950946.11885,Acceleration,-0.0697631836,-0.0894165039,-1.657333374,,,,,,,,,,,,,,,,
1419950946.12777,Magnetic,56.053604126,222.6903381348,145.0641174316,,,,,,,,,,,,,,,,
1419950946.13106,Gyro,0.5250699058,-4.1868748593,0.0702523253,,,,,,,,,,,,,,,,
1419950946.13103,Motion,-0.4855782688,-2.6509776115,-0.8429835439,-0.0563141653,-0.0936482295,-0.393859703,-0.4855782688,-2.6509776115,-0.8429835439,-0.0560377799,0.0935114101,-0.9940399528,0.0387648307,-0.2937677503,-0.4972778261,-1,0,0,0
1419950946.13134,Motion,-0.0864452943,-3.755156517,-0.3912796676,-0.0943321274,-0.0954089736,-0.3993746788,-0.0864452943,-3.755156517,-0.3912796676,-0.0937639028,0.0952642933,-0.9910262823,0.0240007173,-0.1846807897,-0.6663070917,-1,0,0,0
1419950946.13808,Acceleration,-0.1332244873,-0.0014343262,-1.5684814453,,,,,,,,,,,,,,,,
1419950946.13825,Acceleration,-0.174041748,0.0279083252,-1.4545440674,,,,,,,,,,,,,,,,
1419950946.14697,Gyro,1.2406706118,-4.1046649407,0.3864680837,,,,,,,,,,,,,,,,
1419950946.1473,Gyro,2.0404373282,-3.9805555086,0.529932039,,,,,,,,,,,,,,,,
1419950946.147,Motion,0.5335186124,-4.1590538025,0.0532938354,-0.1379852428,-0.0914381941,-0.3994884674,0.5335186124,-4.1590538025,0.0532938354,-0.1369731724,0.0913108289,-0.9863572717,0.0037486865,-0.0927451551,-0.5821241736,-1,0,0,0
1419950946.15368,Magnetic,57.5777282715,224.2144622803,144.5701446533,,,,,,,,,,,,,,,,
1419950946.15775,Acceleration,-0.1228485107,0.0580291748,-1.3086242676,,,,,,,,,,,,,,,,
1419950946.15759,Acceleration,-0.1747283936,0.0319213867,-1.3629760742,,,,,,,,,,,,,,,,
1419950946.16295,Gyro,2.7793886306,-4.039406575,0.64530071,,,,,,,,,,,,,,,,
1419950946.16272,Motion,1.2491192818,-4.0768442154,0.3695096374,-0.181349098,-0.0808255825,-0.3944444966,1.2491192818,-4.0768442154,0.3695096374,-0.1797679216,0.0807376057,-0.9803901911,0.0057261693,-0.0528292842,-0.4741538763,-1,0,0,0
1419950946.16323,Motion,2.0488858223,-3.9527347088,0.5129736066,-0.2230681282,-0.0625575359,-0.3853873433,2.0488858223,-3.9527347088,0.5129736066,-0.2207900435,0.0625167415,-0.9733156562,0.0460616462,-0.0305953547,-0.3896603882,-1,0,0,0
1419950946.17734,Acceleration,-0.053024292,0.1602172852,-1.2539367676,,,,,,,,,,,,,,,,
1419950946.17739,Acceleration,-0.0500030518,0.2333831787,-1.1315917969,,,,,,,,,,,,,,,,
1419950946.17849,Gyro,3.267979621,-4.3249600282,0.8066941311,,,,,,,,,,,,,,,,
1419950946.17962,Gyro,3.5001564017,-4.4557918115,0.8949110758,,,,,,,,,,,,,,,,
1419950946.1799,Magnetic,59.271194458,224.5531463623,144.5701446533,,,,,,,,,,,,,,,,
1419950946.17892,Motion,2.7878372669,-4.0115861893,0.6283423305,-0.2647880282,-0.0371205274,-0.3724670922,2.7878372669,-4.0115861893,0.6283423305,-0.2615244091,0.0371120013,-0.9644831419,0.1386758983,0.0209171716,-0.3441411555,-1,0,0,0
1419950946.1951,Motion,3.2764282227,-4.2971396446,0.7897357941,-0.3094207509,-0.0069667698,-0.3552454424,3.2764282227,-4.2971396446,0.7897357941,-0.3044995666,0.0069667134,-0.9524869919,0.2514752746,0.1532505751,-0.3014497757,-1,0,0,0
1419950946.19552,Gyro,3.5812869411,-4.5484650237,0.9463601523,,,,,,,,,,,,,,,,
1419950946.19711,Motion,3.5086050034,-4.4279713631,0.8779527545,-0.3564183592,0.0248525742,-0.3345682304,3.5086050034,-4.4279713631,0.8779527545,-0.3488121927,-0.0248500165,-0.9368631244,0.2988091409,0.2582331896,-0.1947286576,-1,0,0,0
1419950946.19815,Acceleration,-0.1146392822,0.2400360107,-0.998260498,,,,,,,,,,,,,,,,
1419950946.19823,Acceleration,-0.290435791,0.1878509521,-0.7898712158,,,,,,,,,,,,,,,,
1419950946.20565,Magnetic,60.4566192627,225.738571167,144.076171875,,,,,,,,,,,,,,,,
1419950946.21088,Gyro,3.4840309613,-4.3453864737,0.8374848006,,,,,,,,,,,,,,,,
1419950946.21125,Gyro,3.0796920014,-3.6453133285,0.5260036101,,,,,,,,,,,,,,,,
1419950946.21091,Motion,3.5896425247,-4.5206346512,0.9295720458,-0.4053367787,0.0565608548,-0.3112330008,3.5896425247,-4.5206346512,0.9295720458,-0.393697679,-0.0565307029,-0.9175000787,0.2790583968,0.2965667248,-0.0807604119,-1,0,0,0
1419950946.2164,Acceleration,-0.5261230469,0.1422576904,-0.5672454834,,,,,,,,,,,,,,,,
1419950946.21645,Acceleration,-0.6896362305,0.1122589111,-0.4683074951,,,,,,,,,,,,,,,,
1419950946.22682,Gyro,2.3083220391,-3.3605375184,0.0938636453,,,,,,,,,,,,,,,,
1419950946.22662,Motion,3.4923865795,-4.3175563812,0.8206967115,-0.4538779114,0.0868553872,-0.2871809838,3.4923865795,-4.3175563812,0.8206967115,-0.4368013442,-0.0867462233,-0.8953656554,0.1463655382,0.274597168,0.1054944545,-1,0,0,0
1419950946.22712,Motion,3.0880475044,-3.6174833775,0.5092155933,-0.4970213141,0.1145225526,-0.2657287138,3.0880475044,-3.6174833775,0.5092155933,-0.4736860096,-0.1142723784,-0.8732487559,-0.0524370335,0.2565300763,0.3060032725,-1,0,0,0
1419950946.23178,Magnetic,60.7953033447,227.4320373535,144.7348022461,,,,,,,,,,,,,,,,
1419950946.23584,Acceleration,-0.7849731445,-0.0817260742,-0.675491333,,,,,,,,,,,,,,,,
1419950946.23584,Acceleration,-0.6767425537,-0.2778625488,-0.728805542,,,,,,,,,,,,,,,,
1419950946.24263,Gyro,1.5836474106,-3.895953805,-0.2936926061,,,,,,,,,,,,,,,,
1419950946.24305,Gyro,0.843642828,-4.3512235902,-0.2797466967,,,,,,,,,,,,,,,,
1419950946.24285,Motion,2.3166775703,-3.3327076435,0.0770756453,-0.5339452253,0.1367152802,-0.2506203011,2.3166775703,-3.3327076435,0.0770756453,-0.5041845441,-0.1362897903,-0.852773726,-0.1854517162,0.2485487014,0.3844662607,-1,0,0,0
1419950946.2552,Acceleration,-0.5378112793,-0.4054107666,-0.9616088867,,,,,,,,,,,,,,,,
1419950946.25537,Acceleration,-0.4903411865,-0.4761810303,-1.1773223877,,,,,,,,,,,,,,,,
1419950946.25784,Magnetic,62.3194274902,227.9400787354,145.2287750244,,,,,,,,,,,,,,,,
1419950946.25878,Gyro,0.4133260633,-4.8217745937,0.0106526444,,,,,,,,,,,,,,,,
1419950946.25872,Motion,1.5920029879,-3.8681242466,-0.3104805648,-0.5749011974,0.1542355238,-0.2426010183,1.5920029879,-3.8681242466,-0.3104805648,-0.5372971296,-0.1536247432,-0.8292835355,-0.1394454092,-0.1242378056,0.1004780158,-1,0,0,0
1419950946.25906,Motion,0.8519984484,-4.3233938217,-0.2965345979,-0.6202063398,0.1652156784,-0.2393041086,0.8519984484,-4.3233938217,-0.2965345979,-0.5732887983,-0.1644650698,-0.8026775122,0.0354775079,-0.2409456968,-0.1589313596,-1,0,0,0
1419950946.27505,Gyro,0.451969596,-5.2033139652,0.4058851912,,,,,,,,,,,,,,,,
1419950946.2756,Gyro,1.048735793,-5.4971288104,0.6952504268,,,,,,,,,,,,,,,,
1419950946.27594,Acceleration,-0.5219421387,-0.4672851563,-1.3945922852,,,,,,,,,,,,,,,,
1419950946.27622,Acceleration,-0.6125183105,-0.399017334,-1.5471954346,,,,,,,,,,,,,,,,
1419950946.27553,Motion,0.4216816723,-4.7939448357,-0.0061352295,-0.6704811725,0.1701377045,-0.2368326385,0.4216816723,-4.7939448357,-0.0061352295,-0.6123914719,-0.169318065,-0.7722098231,0.1220503077,-0.3068629503,-0.4051125348,-1,0,0,0
1419950946.28392,Magnetic,64.8596191406,227.4320373535,142.4295806885,,,,,,,,,,,,,,,,
1419950946.29091,Gyro,1.9330440256,-5.5525651716,0.7862282707,,,,,,,,,,,,,,,,
1419950946.29052,Motion,0.4603251815,-5.1754841805,0.3890973628,-0.7254693806,0.1715192037,-0.2315772591,0.4603251815,-5.1754841805,0.3890973628,-0.6537510753,-0.17067945,-0.7372096181,0.1318089664,-0.2966057062,-0.6573826671,-1,0,0,0
1419950946.29119,Motion,1.0570913553,-5.4692993164,0.6784625649,-0.7850275527,0.1738505499,-0.2201751352,1.0570913553,-5.4692993164,0.6784625649,-0.6961897016,-0.1729761362,-0.6967059374,0.0836713985,-0.2260411978,-0.8504894972,-1,0,0,0
1419950946.29424,Acceleration,-0.704208374,-0.3292236328,-1.5567321777,,,,,,,,,,,,,,,,
1419950946.2944,Acceleration,-0.6989593506,-0.2901611328,-1.4670257568,,,,,,,,,,,,,,,,
1419950946.30653,Gyro,2.8515877267,-5.3524605736,0.7942606309,,,,,,,,,,,,,,,,
1419950946.30695,Gyro,3.6269657465,-5.3048528407,1.0606121599,,,,,,,,,,,,,,,,
1419950946.30674,Motion,1.9413995743,-5.5247354507,0.7694404721,-0.847246378,0.180407742,-0.2011081152,1.9413995743,-5.5247354507,0.7694404721,-0.7372969389,-0.1794307083,-0.6513047218,0.0330885611,-0.1497929245,-0.9054274559,-1,0,0,0
1419950946.30987,Magnetic,64.8596191406,229.4641876221,142.1002655029,,,,,,,,,,,,,,,,
1419950946.31402,Acceleration,-0.5608825684,-0.2606964111,-1.3914794922,,,,,,,,,,,,,,,,
1419950946.31414,Acceleration,-0.412979126,-0.2643585205,-1.2833862305,,,,,,,,,,,,,,,,
1419950946.32268,Gyro,4.3142938017,-5.4970190881,1.7521746413,,,,,,,,,,,,,,,,
1419950946.32267,Motion,2.8599433899,-5.3246307373,0.7774728537,-0.9096338123,0.1919819717,-0.173804498,2.8599433899,-5.3246307373,0.7774728537,-0.7747783065,-0.1908048242,-0.6027537584,0.0758189559,-0.0993563086,-0.8642719984,-1,0,0,0
1419950946.32299,Motion,3.6353213787,-5.2770237923,1.0438244343,-0.9729247302,0.205411326,-0.1375134805,3.6353213787,-5.2770237923,1.0438244343,-0.8091593981,-0.2039698511,-0.5510511398,0.2482768446,-0.0567265563,-0.8404283524,-1,0,0,0
1419950946.33319,Acceleration,-0.4517364502,-0.1354064941,-1.1120910645,,,,,,,,,,,,,,,,
1419950946.33352,Acceleration,-0.6097717285,-0.0082397461,-0.8955078125,,,,,,,,,,,,,,,,
1419950946.33594,Magnetic,66.0450439453,230.6496124268,141.2769775391,,,,,,,,,,,,,,,,
1419950946.33857,Gyro,4.6551725623,-5.7337155195,1.992982727,,,,,,,,,,,,,,,,
1419950946.33905,Gyro,4.6346134913,-6.0226077777,1.6450101043,,,,,,,,,,,,,,,,
1419950946.33864,Motion,4.3226494789,-5.4691896439,1.7353869677,-1.0404169021,0.215090121,-0.0901939323,4.3226494789,-5.4691896439,1.7353869677,-0.8427380919,-0.2134354711,-0.4942042232,0.429758966,-0.0509230457,-0.7891820073,-1,0,0,0
1419950946.35311,Acceleration,-0.7970275879,0.1921691895,-0.4584655762,,,,,,,,,,,,,,,,
1419950946.35308,Acceleration,-0.73097229,0.1044616699,-0.6701965332,,,,,,,,,,,,,,,,
1419950946.35442,Gyro,4.2755336225,-6.213863224,0.9572894991,,,,,,,,,,,,,,,,
1419950946.3542,Motion,4.6635279655,-5.705886364,1.976195097,-1.1122825384,0.2199811633,-0.035881302,4.6635279655,-5.705886364,1.976195097,-0.8751019835,-0.2182112336,-0.4319495261,0.4233655035,0.0828047469,-0.6801415086,-1,0,0,0
1419950946.35472,Motion,4.6429691315,-5.9947786331,1.6282224655,-1.1873191695,0.2233755968,0.0184244301,4.6429691315,-5.9947786331,1.6282224655,-0.9043290019,-0.2215226144,-0.364851743,0.2945572734,0.2132828683,-0.5306560993,-1,0,0,0
1419950946.36207,Magnetic,66.3837280273,229.9722290039,136.6665344238,,,,,,,,,,,,,,,,
1419950946.37045,Gyro,3.7167419721,-6.1697666027,0.1317116917,,,,,,,,,,,,,,,,
1419950946.37107,Gyro,3.2309566219,-5.5755301423,-0.5588574305,,,,,,,,,,,,,,,,
1419950946.37066,Motion,4.2838892937,-6.1860342026,0.9405019879,-1.2638225225,0.2278821158,0.0677858094,4.2838892937,-6.1860342026,0.9405019879,-0.9286080003,-0.2259148955,-0.2943631709,0.1315803975,0.418084085,-0.1641024053,-1,0,0,0
1419950946.37218,Acceleration,-0.8628082275,0.141204834,-0.2356719971,,,,,,,,,,,,,,,,
1419950946.37229,Acceleration,-0.907043457,0.0616607666,-0.0546264648,,,,,,,,,,,,,,,,
1419950946.38658,Gyro,2.9000607206,-4.464920595,-0.926018129,,,,,,,,,,,,,,,,
1419950946.38688,Motion,3.2393119335,-5.547700882,-0.5756449103,-1.4086628312,0.2468781806,0.1446971587,3.2393119335,-5.547700882,-0.5756449103,-0.9569628239,-0.2443779856,-0.1565297246,0.0499193668,0.3060387671,0.1019032523,-1,0,0,0
1419950946.38811,Magnetic,65.8756866455,232.5124206543,137.1605072021,,,,,,,,,,,,,,,,
1419950946.38654,Motion,3.7250974178,-6.1419372559,0.1149241775,-1.3391337175,0.2355393185,0.1094697729,3.7250974178,-6.1419372559,0.1149241775,-0.9464122653,-0.2333674431,-0.2232565731,0.0836040154,0.3745722771,-0.0124154249,-1,0,0,0
1419950946.39186,Acceleration,-0.8160552979,0.0585784912,-0.0037994385,,,,,,,,,,,,,,,,
1419950946.39211,Acceleration,-0.4875335693,0.0540924072,-0.1001586914,,,,,,,,,,,,,,,,
1419950946.40254,Gyro,2.8101279012,-3.5094628181,-0.8771102408,,,,,,,,,,,,,,,,
1419950946.40285,Gyro,2.9626039936,-2.9476524746,-0.3297936189,,,,,,,,,,,,,,,,
1419950946.40266,Motion,2.9084160328,-4.4370918274,-0.9428055882,-1.466828264,0.2602588355,0.1758994316,2.9084160328,-4.4370918274,-0.9428055882,-0.9611054659,-0.2573306859,-0.1002858728,0.1450501382,0.3159091771,0.0964864343,-1,0,0,0
1419950946.41158,Acceleration,-0.1018829346,0.012008667,-0.1530151367,,,,,,,,,,,,,,,,
1419950946.4116,Acceleration,0.0702667236,-0.0771942139,-0.0993041992,,,,,,,,,,,,,,,,
1419950946.41402,Magnetic,66.2143859863,232.1737365723,134.8552856445,,,,,,,,,,,,,,,,
1419950946.41853,Gyro,3.2369711049,-2.5294421738,0.5914515928,,,,,,,,,,,,,,,,
1419950946.41828,Motion,2.8184833527,-3.4816339016,-0.8938976526,-1.514103414,0.2726380789,0.2061713819,2.8184833527,-3.4816339016,-0.8938976526,-0.9615166187,-0.2692730129,-0.0545696542,0.4739830494,0.3233654201,-0.0455890372,-1,0,0,0
1419950946.4188,Motion,2.970959425,-2.9198236465,-0.3465809822,-1.5552508896,0.2791885111,0.2382585861,2.970959425,-2.9198236465,-0.3465809822,-0.9611632228,-0.2755756676,-0.0149429068,0.8592802882,0.2875843346,-0.1380722374,-1,0,0,0
1419950946.43096,Acceleration,0.0293426514,-0.1388244629,0.0244903564,,,,,,,,,,,,,,,,
1419950946.43113,Acceleration,-0.0721740723,-0.126739502,0.1341094971,,,,,,,,,,,,,,,,
1419950946.43427,Gyro,3.5198440864,-2.0046921137,1.5062735262,,,,,,,,,,,,,,,,
1419950946.43472,Gyro,3.6856820569,-1.4670584792,2.1256102798,,,,,,,,,,,,,,,,
1419950946.43451,Motion,3.245326519,-2.5016133785,0.5746642351,-1.5926468926,0.2755456429,0.2733279493,3.245326519,-2.5016133785,0.5746642351,-0.9620471597,-0.272072047,0.021024622,1.0323139429,0.1948778182,-0.1203288212,-1,0,0,0
1419950946.43995,Magnetic,67.399810791,233.0204620361,133.044052124,,,,,,,,,,,,,,,,
1419950946.45156,Gyro,3.7335180227,-1.2339666363,2.3300529009,,,,,,,,,,,,,,,,
