"","mean_acc","sd_acc","max_acc","min_acc","median_acc","mean_gyro","sd_gyro","max_gyro","min_gyro","median_gyro"
"160",5888.20797856239,722.744942211822,7065.80391746049,5265.57375791091,5715.80737953966,5991.11465908648,1524.55737087812,8235.47503183635,4604.56306287578,5397.50961092243
"161",6020.69810707548,157.113428204438,6152.37360699104,5781.8024871142,6083.40209093563,5588.46442164459,1650.7436990689,7592.33198694578,3760.99002923432,4810.56067418342
"162",6017.2266511435,428.620211796414,6407.99789325808,5282.02631572392,6126.716983834,6070.09147955043,1508.32905473626,7639.6362478851,4156.22809768665,6331.08466220442
"163",5921.13658691832,297.580491332394,6235.71559646525,5449.24958136439,6000.67979482325,5710.99392626377,1224.51866777235,6930.38714647313,3705.87182724929,5843.46292877776
"164",5855.70397186505,620.440563112116,6459.1248633232,5076.36385614743,5919.65877394973,6548.58299163728,481.527000331904,7268.68770824555,5985.39965248771,6560.91601836207
"165",6209.69813789208,1161.49560710517,7804.95893647109,5060.24406526009,5729.73210543041,6043.26886009855,1521.35888458443,7434.39076185803,3612.51519027948,6746.88268758247
"166",6022.46400231974,886.097300500142,7238.21393715328,5002.25599105044,5718.36812386191,5435.54954743748,954.637709536759,6799.21296916048,4735.02618788957,5103.97951634994
"167",5544.28504006986,606.450528132241,6573.0337744454,4991.81750467703,5418.20689896575,5984.48780802907,1598.12963943455,8306.33089877835,4676.58347514508,4982.29394957784
"168",5594.74195058267,798.545009995052,6695.83407799208,4489.24704154271,5729.70016667539,5601.50386474684,1642.62611891226,7647.1737916697,4337.73131948026,4477.35502277852
"169",5424.7980950338,1161.75181736339,6998.8189003574,4154.43257256632,5702.0654152684,6413.26465979301,1154.41099887026,7400.66713209019,4671.06272704617,7027.17446773595
"170",6014.37102707178,990.178360649975,7233.29655136577,4478.20879370313,6194.58319824667,6382.63532612096,632.545545546695,7479.60700839289,5913.47013182615,6086.90405707204
"171",5904.30363540284,1165.31003437323,7669.76935767954,4531.90743506528,5933.2645314363,6309.69819526775,1719.07034637724,8166.71212912516,3627.85584057581,6925.59448711806
"172",5582.59121884032,476.448952311396,6084.91824102839,5020.09591541835,5463.72931247513,6019.13234135649,1624.35520177868,8453.74177509581,4374.7710797252,5502.15103391392
"173",5880.8075573468,365.891844423922,6179.80630764428,5281.81209434792,5957.03424532712,5924.55989223359,1334.90855648292,7513.061426609,4420.76656248665,6096.01033463691
"174",6221.84546188745,788.980868264966,7368.3789940529,5373.38524582037,6294.38440198881,5768.165463188,1455.79239131357,7075.1549806347,4132.85615525147,6634.72056683625
"175",5967.84067380032,1043.07819225992,7769.52829971035,5086.10627100929,5697.30831182586,6141.75959157272,904.235809485344,7158.38068280809,4714.45924788835,6166.65954954544
"176",5704.79676220459,796.202315636588,6439.26253541506,4448.34407392234,5980.4305028986,6108.76242289871,926.552791656149,7049.11717876785,5024.09106207282,6291.23755711068
"177",5211.72760897342,938.739001176702,6702.50706825439,4410.58136757503,4759.66196278685,5992.18064846879,1705.12495000957,8213.58910586596,4498.28422845867,5223.40473254754
"178",5815.5832860208,942.901667298552,7010.8260568923,4428.80536939703,5941.15089860542,6099.32141911931,1402.689481974,8058.73600510651,4619.99664502043,5538.59892030466
"179",5936.63281042633,901.732966410733,6780.15906893046,4526.51709374879,5898.03857227129,5605.68788109214,1326.47172028688,7006.68630666451,4261.74717692169,5381.4015832309
"180",5726.88678318014,716.385870739885,6616.60290481452,4854.87188296457,5949.93294079858,6229.29913992448,879.014807423723,6914.62059696698,4782.59877054306,6575.09650119297
"181",5561.42029495866,474.243743793684,6162.80009411306,5123.35671215659,5451.50162799205,6172.00151773975,841.687787289822,6997.99857102015,4845.32960695142,6137.53859458334
"182",5950.76155388895,403.754456255787,6510.71324817796,5482.42455488445,5905.77090649476,6345.37320664803,1391.17677685873,7947.01333835549,4555.70082424208,6439.38933199728
"183",5800.44755386661,1369.65961777134,7624.81022714664,4411.06721780569,6121.30157727913,5715.15578216952,1514.59276108066,7709.89377358729,4432.90627015731,4963.26485289673
"184",5877.82478541429,1126.72356412822,7344.23113743025,4419.61819617939,5578.52175759851,5650.71996872942,1358.11387363253,7240.90111795486,4633.16101598034,4715.28260022663
"185",5807.01056622917,807.170453153087,6766.62766819632,4496.20173034974,5806.23585326777,5865.73712613215,1291.16931844496,7039.61604066585,3670.29317630077,6320.38361177548
"186",5584.26418103373,1037.71248211134,6839.95679810918,4409.07824834171,5996.52524383914,6297.16969840832,1051.83315540544,7303.01437763887,4752.09858904463,6313.413656652
"187",5889.0325708788,1088.20918205591,7544.92816400527,4612.42690999001,5987.89687619952,6343.11068528124,1284.31997291901,7975.15811755479,4531.30102729889,6711.73546856549
"188",5641.24945345642,754.450796836395,6304.76653017382,4551.95584337107,6000.61380193726,5979.58168327999,1668.47546167992,8296.78311154389,4515.60383559054,5342.74807566294
"189",5746.87770385176,533.218361662839,6405.97994064921,4986.6997102292,5843.71422983705,5887.9025744124,962.851412620229,7046.29115208845,4672.09524731678,5581.10463976443
"190",5781.51645492059,326.590495656265,6312.06543058609,5431.25114499413,5753.96602353542,5954.68723327606,1294.10661938031,6810.69042021439,3721.96910250475,6537.25821732628
"191",6056.73949618988,1120.75982891827,7588.35034773698,5032.93214736698,5401.61938681355,6055.25736458289,1193.22831462835,7183.89622697878,4509.21112834607,6384.84784470233
"192",6082.20535331091,892.454648817004,7321.80776857738,5063.62765218771,5995.71004969386,6166.43632902543,1300.92332598589,7518.71225676312,4460.01020178205,6844.66580630494
"193",6193.21535305384,1447.55698968047,7838.75468425948,4383.37256002727,5640.22384307573,5997.65625964214,822.47552484512,6856.9192790932,5039.33299157736,6102.60214990294
"194",5904.82560252943,1161.81044264598,7550.52488241712,4564.45199339417,5483.84481910274,6287.67440206845,1493.34114219304,8465.45173041581,4750.6973172367,6016.79931525059
"195",5544.32419808314,1139.33697086822,7165.73017912341,4453.83194563962,5452.96882441116,5723.43625284967,1633.79437949139,7982.85519097021,4326.71064435791,4898.22427007992
"196",5637.87551925223,790.204901763144,6728.31435056359,4496.58926298589,5671.14847275223,5679.25696560618,1575.30874696583,7775.68337832759,4061.96664191128,5238.85979961289
"197",5816.02456217144,982.77953543667,7124.1799528086,4471.43657005218,6000.59780355258,6048.23293290757,509.240597964555,6616.33932019814,5578.4479920494,5827.3859491199
"198",5632.83174029549,1068.91006726461,7040.58079990564,4520.89305336899,5978.01421878537,5658.43267108401,1079.91632812241,7076.09475629036,4764.38810341895,5396.62391231337
"199",5742.92115241204,1214.55425834872,7007.8856297745,4438.17327286802,5907.82032563618,6142.67214633085,1296.90029623097,7433.35092673553,4485.9599864466,6617.60168036729
"200",5565.0391375735,1156.50226830474,7072.9327721957,4317.70135604583,5947.66357488384,5830.10731945733,1126.99214926836,7220.42907312301,4446.55754488796,5684.0406402488
"201",5666.17276947487,806.444159924852,6662.78785494481,4547.69238185698,5898.0795179448,6107.10845075571,1037.18137921258,6840.83299021398,4385.09988483729,6687.90595029565
"202",5564.56686518917,682.102817431851,6575.18007357973,4907.79298666926,5531.74665001932,6199.02632009977,1152.21909955869,7198.71335726045,4780.28126787535,6800.51983307159
"203",5774.5139640974,750.016898513074,6301.19337903544,4498.59767038574,6090.83672412912,6102.75145044388,1214.45416448351,7542.00145849893,4388.32314215806,6349.0388248931
